what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1338598726624
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1338598726848
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1338598727160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338598727791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1338598728297
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1338598728480
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1338598728656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1338598728832
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1338598729016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338598730477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338598730842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338598734700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338598744422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338598746595
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338598747873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1338598750545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338598751546
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338598754744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338598755506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338598776340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338598816557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599056188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599107760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599382690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599386771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599386907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599387335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599420664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599456685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338599673636
